time,id_probabilities1,id_probabilities2,id_probabilities3
26.640,1.000e+00,1.000e+00,1.000e+00
26.680,1.000e+00,1.000e+00,1.000e+00
26.720,1.000e+00,1.000e+00,1.000e+00
26.760,1.000e+00,1.000e+00,1.000e+00
26.800,1.000e+00,1.000e+00,1.000e+00
26.840,1.000e+00,1.000e+00,1.000e+00
26.880,1.000e+00,1.000e+00,1.000e+00
26.920,1.000e+00,1.000e+00,1.000e+00
26.960,1.000e+00,1.000e+00,1.000e+00
27.000,1.000e+00,1.000e+00,1.000e+00
27.040,1.000e+00,1.000e+00,1.000e+00
27.080,1.000e+00,1.000e+00,1.000e+00
27.120,1.000e+00,1.000e+00,7.619e-01
27.160,1.000e+00,1.000e+00,7.542e-01
27.200,1.000e+00,1.000e+00,7.614e-01
27.240,1.000e+00,1.000e+00,7.542e-01
27.280,1.000e+00,1.000e+00,7.299e-01
27.320,1.000e+00,1.000e+00,7.345e-01
27.360,1.000e+00,1.000e+00,7.640e-01
27.400,1.000e+00,1.000e+00,7.758e-01
27.440,1.000e+00,1.000e+00,7.287e-01
27.480,1.000e+00,1.000e+00,7.670e-01
27.520,1.000e+00,1.000e+00,6.866e-01
27.560,1.000e+00,1.000e+00,1.000e+00
27.600,1.000e+00,1.000e+00,1.000e+00
27.640,1.000e+00,1.000e+00,1.000e+00
27.680,1.000e+00,1.000e+00,1.000e+00
27.720,1.000e+00,1.000e+00,1.000e+00
27.760,1.000e+00,1.000e+00,1.000e+00
27.800,1.000e+00,1.000e+00,1.000e+00
27.840,1.000e+00,0.000e+00,1.000e+00
27.880,1.000e+00,0.000e+00,1.000e+00
27.920,1.000e+00,0.000e+00,1.000e+00
27.960,1.000e+00,0.000e+00,1.000e+00
28.000,1.000e+00,0.000e+00,1.000e+00
28.040,1.000e+00,0.000e+00,1.000e+00
28.080,1.000e+00,0.000e+00,1.000e+00
28.120,1.000e+00,0.000e+00,1.000e+00
28.160,1.000e+00,1.518e-01,1.000e+00
28.200,1.000e+00,1.512e-01,1.000e+00
28.240,1.000e+00,1.437e-01,1.000e+00
28.280,1.000e+00,0.000e+00,1.000e+00
28.320,1.000e+00,0.000e+00,1.000e+00
28.360,1.000e+00,0.000e+00,1.000e+00
28.400,1.000e+00,0.000e+00,1.000e+00
28.440,1.000e+00,0.000e+00,1.000e+00
28.480,1.000e+00,0.000e+00,1.000e+00
28.520,1.000e+00,0.000e+00,1.000e+00
28.560,1.000e+00,0.000e+00,1.000e+00
28.600,1.000e+00,0.000e+00,1.000e+00
28.640,1.000e+00,0.000e+00,1.000e+00
28.680,1.000e+00,0.000e+00,1.000e+00
28.720,1.000e+00,0.000e+00,1.000e+00
28.760,1.000e+00,0.000e+00,1.000e+00
28.800,0.000e+00,0.000e+00,1.000e+00
28.840,0.000e+00,0.000e+00,1.000e+00
28.880,0.000e+00,0.000e+00,1.000e+00
28.920,1.000e+00,0.000e+00,1.000e+00
28.960,1.000e+00,0.000e+00,1.000e+00
29.000,1.000e+00,0.000e+00,1.000e+00
29.040,1.000e+00,0.000e+00,1.000e+00
29.080,1.000e+00,0.000e+00,1.000e+00
29.120,1.000e+00,0.000e+00,1.000e+00
29.160,1.000e+00,0.000e+00,1.000e+00
29.200,1.000e+00,0.000e+00,1.000e+00
29.240,1.000e+00,0.000e+00,1.000e+00
29.280,1.000e+00,0.000e+00,1.000e+00
29.320,1.000e+00,0.000e+00,1.000e+00
29.360,1.000e+00,0.000e+00,1.000e+00
29.400,1.000e+00,0.000e+00,1.000e+00
29.440,1.000e+00,0.000e+00,1.000e+00
29.480,1.000e+00,0.000e+00,1.000e+00
29.520,1.000e+00,0.000e+00,1.000e+00
29.560,1.000e+00,0.000e+00,1.000e+00
29.600,1.000e+00,0.000e+00,1.000e+00
29.640,1.000e+00,0.000e+00,1.000e+00
29.680,1.000e+00,0.000e+00,1.000e+00
29.720,1.000e+00,0.000e+00,1.000e+00
29.760,1.000e+00,0.000e+00,1.000e+00
29.800,1.000e+00,0.000e+00,1.000e+00
29.840,1.000e+00,0.000e+00,1.000e+00
29.880,1.000e+00,0.000e+00,1.000e+00
29.920,1.000e+00,0.000e+00,1.000e+00
29.960,1.000e+00,0.000e+00,1.000e+00
30.000,1.000e+00,0.000e+00,1.000e+00
30.040,1.000e+00,0.000e+00,1.000e+00
30.080,1.000e+00,0.000e+00,1.000e+00
30.120,1.000e+00,0.000e+00,1.000e+00
30.160,1.000e+00,0.000e+00,1.000e+00
30.200,1.000e+00,0.000e+00,1.000e+00
30.240,1.000e+00,0.000e+00,1.000e+00
30.280,1.000e+00,0.000e+00,1.000e+00
30.320,1.000e+00,0.000e+00,1.000e+00
30.360,1.000e+00,0.000e+00,1.000e+00
30.400,1.000e+00,0.000e+00,1.000e+00
30.440,1.000e+00,0.000e+00,1.000e+00
30.480,1.000e+00,0.000e+00,1.000e+00
30.520,1.000e+00,0.000e+00,1.000e+00
30.560,1.000e+00,0.000e+00,1.000e+00
30.600,1.000e+00,0.000e+00,1.000e+00
30.640,1.000e+00,0.000e+00,1.000e+00
30.680,1.000e+00,0.000e+00,1.000e+00
30.720,1.000e+00,0.000e+00,1.000e+00
30.760,1.000e+00,0.000e+00,3.583e-06
30.800,1.000e+00,0.000e+00,4.024e-06
30.840,1.000e+00,0.000e+00,4.221e-06
30.880,1.000e+00,0.000e+00,4.444e-06
30.920,1.000e+00,0.000e+00,6.813e-06
30.960,1.000e+00,0.000e+00,1.000e+00
31.000,1.000e+00,0.000e+00,1.000e+00
31.040,1.000e+00,0.000e+00,1.000e+00
31.080,1.000e+00,0.000e+00,1.000e+00
31.120,1.000e+00,0.000e+00,1.000e+00
31.160,1.000e+00,0.000e+00,1.000e+00
31.200,1.000e+00,0.000e+00,1.000e+00
31.240,1.000e+00,0.000e+00,nan
31.280,1.000e+00,0.000e+00,1.000e+00
31.320,1.000e+00,0.000e+00,1.000e+00
31.360,1.000e+00,0.000e+00,1.000e+00
31.400,1.000e+00,0.000e+00,1.000e+00
31.440,1.000e+00,0.000e+00,1.000e+00
31.480,1.000e+00,0.000e+00,1.000e+00
31.520,1.000e+00,0.000e+00,1.000e+00
31.560,1.000e+00,0.000e+00,1.000e+00
31.600,1.000e+00,0.000e+00,1.000e+00
31.640,1.000e+00,0.000e+00,1.000e+00
31.680,1.000e+00,0.000e+00,1.000e+00
31.720,1.000e+00,0.000e+00,1.000e+00
31.760,1.000e+00,0.000e+00,1.000e+00
31.800,1.000e+00,0.000e+00,1.000e+00
31.840,1.000e+00,0.000e+00,1.000e+00
31.880,1.000e+00,0.000e+00,1.000e+00
31.920,1.000e+00,0.000e+00,1.000e+00
31.960,1.000e+00,0.000e+00,1.000e+00
32.000,1.000e+00,0.000e+00,1.000e+00
32.040,1.000e+00,0.000e+00,1.000e+00
32.080,1.000e+00,0.000e+00,1.000e+00
32.120,1.000e+00,0.000e+00,1.000e+00
32.160,1.000e+00,0.000e+00,1.000e+00
32.200,1.000e+00,0.000e+00,1.000e+00
32.240,1.000e+00,0.000e+00,1.000e+00
32.280,1.000e+00,0.000e+00,1.000e+00
32.320,1.000e+00,0.000e+00,1.000e+00
32.360,1.000e+00,0.000e+00,1.000e+00
32.400,1.000e+00,0.000e+00,1.000e+00
32.440,1.000e+00,0.000e+00,1.000e+00
32.480,1.000e+00,0.000e+00,1.000e+00
32.520,1.000e+00,0.000e+00,1.000e+00
32.560,1.000e+00,0.000e+00,1.000e+00
32.600,1.000e+00,0.000e+00,1.000e+00
32.640,1.000e+00,0.000e+00,1.000e+00
32.680,1.000e+00,0.000e+00,1.000e+00
32.720,1.000e+00,0.000e+00,1.000e+00
32.760,1.000e+00,0.000e+00,1.000e+00
32.800,1.000e+00,0.000e+00,1.000e+00
32.840,1.000e+00,0.000e+00,1.000e+00
32.880,1.000e+00,0.000e+00,1.000e+00
32.920,1.000e+00,0.000e+00,1.000e+00
32.960,1.000e+00,0.000e+00,1.000e+00
33.000,1.000e+00,0.000e+00,1.000e+00
33.040,1.000e+00,0.000e+00,1.000e+00
33.080,1.000e+00,0.000e+00,1.000e+00
33.120,1.000e+00,0.000e+00,1.000e+00
33.160,1.000e+00,0.000e+00,1.000e+00
33.200,1.000e+00,0.000e+00,1.000e+00
33.240,1.000e+00,0.000e+00,1.000e+00
33.280,1.000e+00,0.000e+00,1.000e+00
33.320,1.000e+00,0.000e+00,1.000e+00
33.360,1.000e+00,0.000e+00,1.000e+00
33.400,1.000e+00,0.000e+00,1.000e+00
33.440,1.000e+00,0.000e+00,1.000e+00
33.480,1.000e+00,0.000e+00,1.000e+00
33.520,1.000e+00,0.000e+00,1.000e+00
33.560,1.000e+00,0.000e+00,1.000e+00
33.600,1.000e+00,0.000e+00,1.000e+00
33.640,1.000e+00,0.000e+00,1.000e+00
33.680,1.000e+00,0.000e+00,1.000e+00
33.720,1.000e+00,0.000e+00,1.000e+00
33.760,1.000e+00,0.000e+00,1.000e+00
33.800,1.000e+00,0.000e+00,1.000e+00
33.840,1.000e+00,0.000e+00,1.000e+00
33.880,1.000e+00,0.000e+00,1.000e+00
33.920,1.000e+00,0.000e+00,1.000e+00
33.960,1.000e+00,0.000e+00,1.000e+00
34.000,1.000e+00,0.000e+00,1.000e+00
34.040,1.000e+00,0.000e+00,1.000e+00
34.080,1.000e+00,0.000e+00,1.000e+00
34.120,1.000e+00,0.000e+00,1.000e+00
34.160,1.000e+00,0.000e+00,1.000e+00
34.200,1.000e+00,0.000e+00,1.000e+00
34.240,1.000e+00,0.000e+00,1.000e+00
34.280,1.000e+00,0.000e+00,1.000e+00
34.320,1.000e+00,0.000e+00,1.000e+00
34.360,1.000e+00,0.000e+00,1.000e+00
34.400,1.000e+00,0.000e+00,1.000e+00
34.440,1.000e+00,0.000e+00,1.000e+00
34.480,1.000e+00,0.000e+00,1.000e+00
34.520,1.000e+00,0.000e+00,1.000e+00
34.560,1.000e+00,0.000e+00,1.000e+00
34.600,1.000e+00,0.000e+00,1.000e+00
34.640,1.000e+00,0.000e+00,1.000e+00
34.680,1.000e+00,0.000e+00,1.000e+00
34.720,1.000e+00,0.000e+00,1.000e+00
34.760,1.000e+00,0.000e+00,1.000e+00
34.800,1.000e+00,1.000e+00,1.000e+00
34.840,1.000e+00,1.000e+00,1.000e+00
34.880,1.000e+00,1.000e+00,1.000e+00
34.920,1.000e+00,1.000e+00,1.000e+00
34.960,1.000e+00,1.000e+00,1.000e+00
35.000,1.000e+00,1.000e+00,1.000e+00
35.040,0.000e+00,1.000e+00,1.000e+00
35.080,0.000e+00,1.000e+00,1.000e+00
35.120,1.000e+00,1.000e+00,1.000e+00
35.160,1.000e+00,1.000e+00,1.000e+00
35.200,1.000e+00,1.000e+00,1.000e+00
35.240,1.000e+00,1.000e+00,1.000e+00
35.280,1.000e+00,1.000e+00,1.000e+00
35.320,1.000e+00,1.000e+00,1.000e+00
35.360,1.000e+00,1.000e+00,1.000e+00
35.400,1.000e+00,1.000e+00,1.000e+00
35.440,0.000e+00,1.000e+00,1.000e+00
35.480,1.000e+00,1.000e+00,1.000e+00
35.520,1.000e+00,1.000e+00,1.000e+00
35.560,1.000e+00,1.000e+00,1.000e+00
35.600,1.000e+00,1.000e+00,1.000e+00
35.640,0.000e+00,1.000e+00,1.000e+00
35.680,0.000e+00,1.000e+00,1.000e+00
35.720,1.000e+00,1.000e+00,1.000e+00
35.760,1.000e+00,1.000e+00,1.000e+00
35.800,1.000e+00,1.000e+00,1.000e+00
35.840,1.000e+00,1.000e+00,1.000e+00
35.880,1.000e+00,1.000e+00,1.000e+00
35.920,1.000e+00,1.000e+00,1.000e+00
35.960,1.000e+00,1.000e+00,1.000e+00
36.000,0.000e+00,1.000e+00,1.000e+00
36.040,1.000e+00,1.000e+00,1.000e+00
36.080,0.000e+00,1.000e+00,1.000e+00
36.120,0.000e+00,1.000e+00,1.000e+00
36.160,0.000e+00,1.000e+00,1.000e+00
36.200,0.000e+00,1.000e+00,1.000e+00
36.240,0.000e+00,1.000e+00,1.000e+00
36.280,0.000e+00,1.000e+00,1.000e+00
36.320,0.000e+00,1.000e+00,1.000e+00
36.360,0.000e+00,1.000e+00,1.000e+00
36.400,0.000e+00,1.000e+00,1.000e+00
36.440,0.000e+00,1.000e+00,1.000e+00
36.480,0.000e+00,1.000e+00,1.000e+00
36.520,0.000e+00,1.000e+00,1.000e+00
36.560,0.000e+00,1.000e+00,1.000e+00
36.600,0.000e+00,1.000e+00,1.000e+00
36.640,0.000e+00,1.000e+00,1.000e+00
36.680,0.000e+00,1.000e+00,1.000e+00
36.720,0.000e+00,1.000e+00,1.000e+00
36.760,0.000e+00,1.000e+00,1.000e+00
36.800,0.000e+00,1.000e+00,1.000e+00
36.840,0.000e+00,1.000e+00,1.000e+00
36.880,0.000e+00,1.000e+00,1.000e+00
36.920,0.000e+00,1.000e+00,1.000e+00
36.960,0.000e+00,1.000e+00,1.000e+00
37.000,0.000e+00,1.000e+00,1.000e+00
37.040,0.000e+00,1.000e+00,1.000e+00
37.080,0.000e+00,1.000e+00,1.000e+00
37.120,0.000e+00,1.000e+00,1.000e+00
37.160,0.000e+00,1.000e+00,1.000e+00
37.200,0.000e+00,1.000e+00,1.000e+00
37.240,0.000e+00,1.000e+00,1.000e+00
37.280,0.000e+00,1.000e+00,1.000e+00
37.320,0.000e+00,1.000e+00,1.000e+00
37.360,0.000e+00,1.000e+00,1.000e+00
37.400,0.000e+00,1.000e+00,1.000e+00
37.440,0.000e+00,1.000e+00,1.000e+00
37.480,0.000e+00,1.000e+00,1.000e+00
37.520,0.000e+00,1.000e+00,1.000e+00
37.560,0.000e+00,1.000e+00,1.000e+00
37.600,0.000e+00,1.000e+00,1.000e+00
37.640,0.000e+00,1.000e+00,1.000e+00
37.680,0.000e+00,1.000e+00,1.000e+00
37.720,0.000e+00,1.000e+00,1.000e+00
37.760,0.000e+00,1.000e+00,1.000e+00
37.800,0.000e+00,1.000e+00,1.000e+00
37.840,0.000e+00,1.000e+00,1.000e+00
37.880,0.000e+00,1.000e+00,1.000e+00
37.920,0.000e+00,1.000e+00,1.000e+00
37.960,0.000e+00,1.000e+00,1.000e+00
38.000,1.144e-06,1.000e+00,1.000e+00
38.040,0.000e+00,1.000e+00,1.000e+00
38.080,0.000e+00,1.000e+00,1.000e+00
38.120,0.000e+00,1.000e+00,1.000e+00
38.160,0.000e+00,1.000e+00,1.000e+00
38.200,0.000e+00,1.000e+00,1.000e+00
38.240,0.000e+00,1.000e+00,1.000e+00
38.280,0.000e+00,1.000e+00,1.000e+00
38.320,0.000e+00,1.000e+00,1.000e+00
38.360,0.000e+00,1.000e+00,1.000e+00
38.400,0.000e+00,1.000e+00,1.000e+00
38.440,0.000e+00,1.000e+00,1.000e+00
38.480,0.000e+00,1.000e+00,1.000e+00
38.520,0.000e+00,1.000e+00,1.000e+00
38.560,0.000e+00,1.000e+00,1.000e+00
38.600,0.000e+00,1.000e+00,1.000e+00
38.640,0.000e+00,1.000e+00,1.000e+00
38.680,0.000e+00,1.000e+00,1.000e+00
38.720,0.000e+00,1.000e+00,1.000e+00
38.760,0.000e+00,1.000e+00,1.000e+00
38.800,0.000e+00,1.000e+00,1.000e+00
38.840,0.000e+00,1.000e+00,1.000e+00
38.880,0.000e+00,1.000e+00,1.000e+00
38.920,0.000e+00,1.000e+00,1.000e+00
38.960,0.000e+00,1.000e+00,1.000e+00
39.000,0.000e+00,1.000e+00,1.000e+00
39.040,0.000e+00,1.000e+00,1.000e+00
39.080,0.000e+00,1.000e+00,1.000e+00
39.120,0.000e+00,1.000e+00,1.000e+00
39.160,0.000e+00,1.000e+00,1.000e+00
39.200,0.000e+00,1.000e+00,1.000e+00
39.240,0.000e+00,1.000e+00,1.000e+00
39.280,0.000e+00,1.000e+00,1.000e+00
39.320,0.000e+00,1.000e+00,1.000e+00
39.360,0.000e+00,1.000e+00,1.000e+00
39.400,0.000e+00,1.000e+00,1.000e+00
39.440,0.000e+00,1.000e+00,1.000e+00
39.480,0.000e+00,1.000e+00,1.000e+00
39.520,0.000e+00,1.000e+00,1.000e+00
39.560,0.000e+00,1.000e+00,1.000e+00
39.600,0.000e+00,1.000e+00,1.000e+00
39.640,0.000e+00,1.000e+00,1.000e+00
39.680,0.000e+00,1.000e+00,1.000e+00
39.720,0.000e+00,1.000e+00,1.000e+00
39.760,0.000e+00,1.000e+00,1.000e+00
39.800,0.000e+00,1.000e+00,1.000e+00
39.840,0.000e+00,1.000e+00,1.000e+00
39.880,0.000e+00,1.000e+00,1.000e+00
39.920,0.000e+00,1.000e+00,1.000e+00
39.960,0.000e+00,1.000e+00,1.000e+00
40.000,0.000e+00,1.000e+00,1.000e+00
40.040,0.000e+00,1.000e+00,1.000e+00
40.080,0.000e+00,1.000e+00,1.000e+00
40.120,0.000e+00,1.000e+00,1.000e+00
40.160,0.000e+00,1.000e+00,1.000e+00
40.200,0.000e+00,1.000e+00,1.000e+00
40.240,0.000e+00,1.000e+00,1.000e+00
40.280,0.000e+00,1.000e+00,1.000e+00
40.320,0.000e+00,1.000e+00,nan
40.360,0.000e+00,1.000e+00,nan
40.400,0.000e+00,1.000e+00,nan
40.440,0.000e+00,1.000e+00,nan
40.480,0.000e+00,1.000e+00,nan
40.520,0.000e+00,1.000e+00,nan
40.560,0.000e+00,1.000e+00,nan
40.600,0.000e+00,1.000e+00,nan
40.640,0.000e+00,1.000e+00,nan
40.680,0.000e+00,1.000e+00,nan
40.720,0.000e+00,1.000e+00,nan
40.760,0.000e+00,1.000e+00,nan
40.800,0.000e+00,1.000e+00,nan
40.840,0.000e+00,1.000e+00,nan
40.880,0.000e+00,1.000e+00,nan
40.920,0.000e+00,1.000e+00,nan
40.960,0.000e+00,1.000e+00,nan
41.000,0.000e+00,1.000e+00,nan
41.040,0.000e+00,1.000e+00,nan
41.080,0.000e+00,1.000e+00,nan
41.120,0.000e+00,1.000e+00,nan
41.160,0.000e+00,1.000e+00,nan
41.200,0.000e+00,1.000e+00,nan
41.240,0.000e+00,1.000e+00,nan
41.280,0.000e+00,1.000e+00,nan
41.320,1.000e+00,1.000e+00,nan
41.360,1.000e+00,1.000e+00,nan
41.400,1.000e+00,1.000e+00,nan
41.440,1.000e+00,1.000e+00,nan
41.480,1.000e+00,1.000e+00,nan
41.520,1.000e+00,1.000e+00,nan
41.560,1.000e+00,1.000e+00,nan
41.600,1.000e+00,1.000e+00,nan
41.640,1.000e+00,1.000e+00,nan
41.680,1.000e+00,1.000e+00,nan
41.720,1.000e+00,1.000e+00,nan
41.760,1.000e+00,1.000e+00,nan
41.800,1.000e+00,1.000e+00,nan
41.840,1.000e+00,1.000e+00,nan
41.880,1.000e+00,1.000e+00,nan
41.920,1.000e+00,1.000e+00,nan
41.960,1.000e+00,1.000e+00,nan
42.000,1.000e+00,1.000e+00,nan
42.040,1.000e+00,1.000e+00,nan
42.080,1.000e+00,1.000e+00,nan
42.120,1.000e+00,1.000e+00,nan
42.160,1.000e+00,1.000e+00,nan
42.200,1.000e+00,1.000e+00,nan
42.240,1.000e+00,1.000e+00,nan
42.280,1.000e+00,1.000e+00,nan
42.320,1.000e+00,1.000e+00,nan
42.360,1.000e+00,1.000e+00,nan
42.400,1.000e+00,1.000e+00,nan
42.440,1.000e+00,1.000e+00,nan
42.480,1.000e+00,1.000e+00,nan
42.520,1.000e+00,1.000e+00,nan
42.560,1.000e+00,1.000e+00,nan
42.600,1.000e+00,1.000e+00,nan
42.640,1.000e+00,1.000e+00,nan
42.680,1.000e+00,1.000e+00,nan
42.720,1.000e+00,1.000e+00,nan
42.760,1.000e+00,1.000e+00,nan
42.800,1.000e+00,1.000e+00,nan
42.840,1.000e+00,1.000e+00,nan
42.880,1.000e+00,1.000e+00,nan
42.920,1.000e+00,1.000e+00,nan
42.960,1.000e+00,1.000e+00,nan
43.000,1.000e+00,1.000e+00,nan
43.040,1.000e+00,1.000e+00,nan
43.080,1.000e+00,1.000e+00,nan
43.120,1.000e+00,1.000e+00,nan
43.160,1.000e+00,1.000e+00,nan
43.200,1.000e+00,1.000e+00,nan
43.240,1.000e+00,1.000e+00,nan
43.280,1.000e+00,1.000e+00,nan
43.320,1.000e+00,1.000e+00,nan
43.360,1.000e+00,1.000e+00,nan
43.400,1.000e+00,1.000e+00,nan
43.440,1.000e+00,1.000e+00,nan
43.480,1.000e+00,1.000e+00,nan
43.520,1.000e+00,1.000e+00,nan
43.560,1.000e+00,1.000e+00,nan
43.600,1.000e+00,1.000e+00,nan
43.640,1.000e+00,1.000e+00,nan
43.680,1.000e+00,1.000e+00,nan
43.720,1.000e+00,1.000e+00,nan
43.760,0.000e+00,1.000e+00,nan
43.800,1.000e+00,1.000e+00,nan
43.840,1.000e+00,1.000e+00,nan
43.880,1.000e+00,1.000e+00,nan
43.920,1.000e+00,1.000e+00,nan
43.960,1.000e+00,1.000e+00,nan
44.000,1.000e+00,1.000e+00,nan
44.040,1.000e+00,1.000e+00,nan
44.080,0.000e+00,1.000e+00,nan
44.120,0.000e+00,1.000e+00,nan
44.160,0.000e+00,1.000e+00,nan
44.200,0.000e+00,1.000e+00,nan
44.240,0.000e+00,1.000e+00,nan
44.280,0.000e+00,1.000e+00,nan
44.320,0.000e+00,1.000e+00,nan
44.360,0.000e+00,1.000e+00,nan
44.400,0.000e+00,1.000e+00,nan
44.440,0.000e+00,1.000e+00,nan
44.480,0.000e+00,1.000e+00,nan
44.520,0.000e+00,1.000e+00,nan
44.560,0.000e+00,1.000e+00,nan
44.600,0.000e+00,1.000e+00,nan
44.640,0.000e+00,1.000e+00,nan
44.680,0.000e+00,1.000e+00,nan
44.720,0.000e+00,1.000e+00,nan
44.760,1.000e+00,1.000e+00,nan
44.800,1.000e+00,1.000e+00,nan
44.840,1.000e+00,1.000e+00,nan
44.880,1.000e+00,1.000e+00,nan
44.920,1.000e+00,1.000e+00,nan
44.960,1.000e+00,1.000e+00,nan
45.000,1.000e+00,1.000e+00,nan
45.040,1.000e+00,1.000e+00,nan
45.080,1.000e+00,1.000e+00,nan
45.120,1.000e+00,1.000e+00,nan
45.160,1.000e+00,1.000e+00,nan
45.200,1.000e+00,1.000e+00,nan
45.240,1.000e+00,1.000e+00,nan
45.280,1.000e+00,1.000e+00,nan
45.320,1.000e+00,1.000e+00,nan
45.360,1.000e+00,1.000e+00,nan
45.400,1.000e+00,1.000e+00,nan
45.440,1.000e+00,1.000e+00,nan
45.480,1.000e+00,1.000e+00,nan
45.520,1.000e+00,1.000e+00,nan
45.560,1.000e+00,1.000e+00,nan
45.600,1.000e+00,1.000e+00,0.000e+00
45.640,1.000e+00,1.000e+00,0.000e+00
45.680,1.000e+00,1.000e+00,0.000e+00
45.720,1.000e+00,1.000e+00,0.000e+00
45.760,1.000e+00,1.000e+00,0.000e+00
45.800,1.000e+00,1.000e+00,0.000e+00
45.840,1.000e+00,1.000e+00,0.000e+00
45.880,1.000e+00,1.000e+00,0.000e+00
45.920,1.000e+00,1.000e+00,0.000e+00
45.960,1.000e+00,1.000e+00,0.000e+00
46.000,1.000e+00,1.000e+00,0.000e+00
46.040,1.000e+00,1.000e+00,0.000e+00
46.080,1.000e+00,1.000e+00,0.000e+00
46.120,1.000e+00,1.000e+00,0.000e+00
46.160,1.000e+00,1.000e+00,0.000e+00
46.200,1.000e+00,1.000e+00,0.000e+00
46.240,1.000e+00,1.000e+00,0.000e+00
46.280,1.000e+00,1.000e+00,0.000e+00
46.320,1.000e+00,1.000e+00,0.000e+00
46.360,1.000e+00,1.000e+00,0.000e+00
46.400,1.000e+00,1.000e+00,0.000e+00
46.440,1.000e+00,1.000e+00,0.000e+00
46.480,1.000e+00,1.000e+00,0.000e+00
46.520,1.000e+00,1.000e+00,0.000e+00
46.560,1.000e+00,1.000e+00,0.000e+00
46.600,1.000e+00,1.000e+00,0.000e+00
46.640,1.000e+00,1.000e+00,0.000e+00
46.680,1.000e+00,1.000e+00,0.000e+00
46.720,1.000e+00,1.000e+00,5.805e-01
46.760,1.000e+00,1.000e+00,5.862e-01
46.800,1.000e+00,1.000e+00,5.895e-01
46.840,1.000e+00,1.000e+00,5.927e-01
46.880,1.000e+00,1.000e+00,6.038e-01
46.920,1.000e+00,1.000e+00,2.122e-01
46.960,1.000e+00,1.000e+00,1.000e+00
47.000,1.000e+00,1.000e+00,1.000e+00
47.040,1.000e+00,1.000e+00,1.000e+00
47.080,1.000e+00,1.000e+00,1.000e+00
47.120,1.000e+00,1.000e+00,1.000e+00
47.160,1.000e+00,1.000e+00,1.000e+00
47.200,1.000e+00,1.000e+00,1.000e+00
47.240,1.000e+00,1.000e+00,1.000e+00
47.280,1.000e+00,1.000e+00,1.000e+00
47.320,1.000e+00,1.000e+00,1.000e+00
47.360,1.000e+00,1.000e+00,1.000e+00
47.400,1.000e+00,1.000e+00,1.000e+00
47.440,1.000e+00,1.000e+00,1.000e+00
47.480,1.000e+00,1.000e+00,1.000e+00
47.520,1.000e+00,1.000e+00,1.000e+00
47.560,1.000e+00,1.000e+00,1.000e+00
47.600,1.000e+00,1.000e+00,1.000e+00
47.640,1.000e+00,1.000e+00,1.000e+00
47.680,1.000e+00,1.000e+00,1.000e+00
47.720,1.000e+00,1.000e+00,1.000e+00
47.760,1.000e+00,1.000e+00,1.000e+00
47.800,1.000e+00,1.000e+00,1.000e+00
47.840,1.000e+00,1.000e+00,1.000e+00
47.880,1.000e+00,1.000e+00,1.000e+00
47.920,1.000e+00,1.000e+00,1.000e+00
47.960,1.000e+00,1.000e+00,1.000e+00
48.000,1.000e+00,1.000e+00,1.000e+00
48.040,1.000e+00,1.000e+00,1.000e+00
48.080,1.000e+00,1.000e+00,1.000e+00
48.120,1.000e+00,1.000e+00,1.000e+00
48.160,1.000e+00,1.000e+00,1.000e+00
48.200,1.000e+00,1.000e+00,1.000e+00
48.240,1.000e+00,1.000e+00,1.000e+00
48.280,1.000e+00,1.000e+00,1.000e+00
48.320,1.000e+00,1.000e+00,1.000e+00
48.360,1.000e+00,1.000e+00,1.000e+00
48.400,1.000e+00,1.000e+00,1.000e+00
48.440,1.000e+00,1.000e+00,1.000e+00
48.480,1.000e+00,1.000e+00,1.000e+00
48.520,1.000e+00,1.000e+00,1.000e+00
48.560,1.000e+00,1.000e+00,1.000e+00
48.600,1.000e+00,1.000e+00,1.000e+00
48.640,1.000e+00,1.000e+00,1.000e+00
48.680,1.000e+00,1.000e+00,1.000e+00
48.720,1.000e+00,1.000e+00,1.000e+00
48.760,1.000e+00,1.000e+00,1.000e+00
48.800,1.000e+00,1.000e+00,1.000e+00
48.840,1.000e+00,1.000e+00,1.000e+00
48.880,1.000e+00,1.000e+00,1.000e+00
48.920,1.000e+00,1.000e+00,1.000e+00
48.960,1.000e+00,1.000e+00,1.000e+00
49.000,1.000e+00,1.000e+00,1.000e+00
49.040,1.000e+00,1.000e+00,1.000e+00
49.080,1.000e+00,1.000e+00,1.000e+00
49.120,1.000e+00,1.000e+00,1.000e+00
49.160,1.000e+00,1.000e+00,1.000e+00
49.200,1.000e+00,1.000e+00,1.000e+00
49.240,1.000e+00,1.000e+00,1.000e+00
49.280,1.000e+00,1.000e+00,1.000e+00
49.320,1.000e+00,nan,1.000e+00
49.360,1.000e+00,nan,1.000e+00
49.400,1.000e+00,nan,1.000e+00
49.440,1.000e+00,nan,1.000e+00
49.480,1.000e+00,nan,1.000e+00
49.520,1.000e+00,nan,1.000e+00
49.560,1.000e+00,nan,1.000e+00
49.600,1.000e+00,nan,1.000e+00
49.640,1.000e+00,nan,1.000e+00
49.680,1.000e+00,nan,1.000e+00
49.720,1.000e+00,nan,1.000e+00
49.760,1.000e+00,nan,1.000e+00
49.800,1.000e+00,nan,1.000e+00
49.840,1.000e+00,nan,1.000e+00
49.880,1.000e+00,nan,1.000e+00
