time,x1,y1,x2,y2,x3,y3
37.920,nan,nan,1238.155,113.324,1142.245,90.642
37.960,nan,nan,1238.155,113.324,1142.355,93.579
38.000,1025.942,321.900,1237.133,113.039,1142.471,94.067
38.040,nan,nan,1236.277,112.986,1142.599,93.885
38.080,nan,nan,1235.255,112.797,1142.278,94.811
38.120,nan,nan,1234.831,112.779,1141.992,95.110
38.160,nan,nan,1231.389,112.360,1141.683,95.960
38.200,nan,nan,1230.164,112.350,1141.496,96.255
38.240,nan,nan,1229.275,113.428,1141.172,97.025
38.280,nan,nan,1228.838,115.388,1140.709,97.990
38.320,nan,nan,1228.469,116.517,1139.995,99.634
38.360,nan,nan,1227.846,117.470,1139.779,100.210
38.400,nan,nan,1227.184,118.542,1139.771,100.312
38.440,nan,nan,1227.206,118.574,1138.955,102.376
38.480,nan,nan,1227.032,119.133,1138.630,102.614
38.520,nan,nan,1226.865,119.262,1138.630,102.614
38.560,nan,nan,1226.586,120.135,1138.642,103.100
38.600,nan,nan,1226.365,120.610,1138.625,103.353
38.640,nan,nan,1226.059,121.032,1138.523,104.069
38.680,nan,nan,1225.963,121.103,1138.521,105.325
38.720,nan,nan,1225.725,121.366,1138.473,105.645
38.760,nan,nan,1225.722,121.331,1138.476,106.110
38.800,nan,nan,1225.351,121.764,1138.355,106.401
38.840,nan,nan,1225.306,121.931,1137.810,108.264
38.880,nan,nan,1225.071,122.178,1137.737,108.407
38.920,nan,nan,1224.809,122.419,1137.711,109.000
38.960,nan,nan,1224.616,122.877,1137.481,109.272
39.000,nan,nan,1224.265,123.292,1137.188,109.754
39.040,nan,nan,1224.108,123.639,1137.042,110.250
39.080,nan,nan,1223.961,124.131,1136.882,110.088
39.120,nan,nan,1222.735,125.207,1136.741,110.479
39.160,nan,nan,1220.976,127.262,1136.633,110.783
39.200,nan,nan,1220.137,129.547,1136.542,110.148
39.240,nan,nan,1219.614,130.699,1135.746,111.977
39.280,nan,nan,1218.716,131.739,1135.187,113.257
39.320,nan,nan,1217.956,132.799,1134.664,114.177
39.360,nan,nan,1217.261,133.727,1134.226,116.088
39.400,nan,nan,1216.727,134.818,1133.479,118.145
39.440,nan,nan,1216.035,135.745,1133.311,118.429
39.480,nan,nan,1214.876,137.577,1132.878,119.176
39.520,nan,nan,1214.761,137.813,1132.223,121.177
39.560,nan,nan,1214.061,138.806,1131.793,122.112
39.600,nan,nan,1213.891,139.032,1129.925,125.040
39.640,nan,nan,1213.327,140.011,1129.027,126.340
39.680,nan,nan,1212.742,140.884,1128.781,127.003
39.720,nan,nan,1212.238,141.616,1128.045,128.246
39.760,nan,nan,1211.964,142.125,1127.452,129.506
39.800,nan,nan,1211.647,142.568,1126.138,131.612
39.840,nan,nan,1211.458,142.990,1125.454,133.413
39.880,nan,nan,1210.838,143.693,1125.354,133.667
39.920,nan,nan,1210.059,145.029,1125.331,133.932
39.960,nan,nan,1209.489,146.171,1125.303,134.096
40.000,nan,nan,1207.755,150.549,1124.725,135.222
40.040,nan,nan,1205.254,155.923,1124.373,136.318
40.080,nan,nan,1203.127,158.358,1124.191,136.906
40.120,nan,nan,1201.766,160.482,1124.174,136.995
40.160,nan,nan,1200.543,162.627,1123.823,138.382
40.200,nan,nan,1199.711,164.128,1123.558,138.951
40.240,nan,nan,1198.446,166.023,1123.768,138.934
40.280,nan,nan,1197.673,167.304,1122.992,140.000
40.320,nan,nan,1197.472,167.502,1113.283,148.522
40.360,nan,nan,1197.062,168.064,1112.471,149.142
40.400,nan,nan,1196.149,169.777,1111.315,149.292
40.440,nan,nan,1193.872,173.752,1110.511,150.184
40.480,nan,nan,1193.086,174.930,1108.733,151.444
40.520,nan,nan,1192.730,175.456,1107.699,152.038
40.560,nan,nan,1192.228,176.086,1106.793,152.639
40.600,nan,nan,1191.665,177.109,1105.953,153.290
40.640,nan,nan,1191.400,177.544,1104.915,153.983
40.680,nan,nan,1190.949,178.099,1104.437,154.344
40.720,nan,nan,1190.478,178.806,1101.100,156.952
40.760,nan,nan,1190.211,179.299,1100.224,157.078
40.800,nan,nan,1189.207,180.844,1098.730,158.044
40.840,nan,nan,1187.502,183.412,1097.527,158.670
40.880,nan,nan,1186.564,184.678,1095.343,160.377
40.920,nan,nan,1186.282,184.986,1094.357,160.864
40.960,nan,nan,1185.868,186.157,1093.116,161.709
41.000,nan,nan,1184.531,188.662,1091.770,162.806
41.040,nan,nan,1183.819,190.020,1090.371,164.051
41.080,nan,nan,1183.594,190.609,1089.190,164.901
41.120,nan,nan,1182.714,191.720,1087.343,166.201
41.160,nan,nan,1182.326,192.279,1085.460,167.578
41.200,nan,nan,1181.861,193.125,1083.480,169.192
41.240,nan,nan,1181.273,193.967,1082.738,169.758
41.280,nan,nan,1179.333,197.116,1081.493,170.744
41.320,1024.515,379.371,1179.097,197.657,1080.821,171.278
41.360,1024.340,380.284,1176.738,200.823,1079.752,172.107
41.400,1024.347,380.354,1176.021,201.942,1078.206,173.300
41.440,1024.414,381.052,1174.024,204.432,1076.735,174.559
41.480,1024.470,381.257,1171.793,207.442,1074.238,176.675
41.520,1024.466,381.640,1170.833,209.075,1072.306,178.425
41.560,1024.540,381.419,1170.286,210.330,1070.937,179.714
41.600,1024.466,381.640,1169.206,211.476,1069.189,181.061
41.640,1024.300,382.192,1168.742,212.082,1066.207,182.663
41.680,1024.194,383.194,1167.677,213.560,1063.958,183.993
41.720,1024.178,383.305,1166.990,214.602,1062.287,184.461
41.760,1024.138,383.333,1166.514,215.459,1057.923,185.075
41.800,1024.138,383.333,1165.894,216.463,1057.058,184.996
41.840,1024.134,383.449,1165.293,217.135,1056.710,185.059
41.880,1024.188,383.408,1165.155,217.350,1056.302,185.166
41.920,1024.043,383.821,1164.686,217.983,1056.046,185.266
41.960,1024.154,383.610,1164.306,218.577,1055.571,185.481
42.000,1024.043,383.821,1163.889,219.285,1055.071,185.522
42.040,1024.043,383.821,1163.112,220.586,1054.741,185.623
42.080,1024.295,383.536,1162.003,222.203,1054.342,185.708
42.120,1024.429,383.503,1161.221,223.284,1053.506,185.778
42.160,1024.459,383.825,1159.861,225.612,1053.489,185.848
42.200,1024.542,383.969,1159.718,226.126,1053.288,185.882
42.240,1024.644,383.977,1158.994,227.389,1053.113,186.103
42.280,1024.980,383.582,1157.331,230.258,1053.046,186.321
42.320,1024.980,383.582,1156.016,233.052,1048.467,189.568
42.360,1025.196,384.397,1156.478,231.401,1047.357,190.618
42.400,1025.373,385.040,1156.457,229.652,1046.953,191.256
42.440,1025.006,384.643,1157.410,227.776,1046.680,191.842
42.480,1024.948,384.621,1157.439,227.189,1046.238,192.111
42.520,1025.006,384.643,1157.517,227.041,1044.843,192.996
42.560,1025.006,384.643,1156.343,228.826,1043.684,194.071
42.600,1025.029,384.392,1155.728,229.624,1042.651,194.721
42.640,1025.029,384.392,1154.951,230.537,1041.760,195.541
42.680,1025.029,384.392,1153.826,233.338,1038.110,198.315
42.720,1025.131,384.268,1153.645,235.396,1036.859,199.055
42.760,1025.131,384.268,1152.764,238.085,1034.854,200.535
42.800,1025.131,384.268,1152.443,238.435,1034.616,200.671
42.840,1025.083,384.932,1152.091,239.605,1034.624,200.753
42.880,1025.211,384.868,1151.874,241.139,1033.206,201.477
42.920,1025.446,385.082,1151.567,243.236,1031.805,202.128
42.960,1025.583,384.071,1151.153,247.003,1031.083,202.341
43.000,1025.510,384.379,1150.691,251.809,1029.762,202.325
43.040,1025.510,384.379,1150.696,252.246,1028.722,202.000
43.080,1025.510,384.379,1150.675,252.687,1028.807,201.714
43.120,1025.510,384.379,1150.667,256.037,1028.232,201.590
43.160,1025.810,384.381,1150.583,257.351,1027.768,201.617
43.200,1026.276,384.583,1150.359,258.156,1027.094,201.539
43.240,1026.288,384.338,1150.372,259.415,1026.895,201.478
43.280,1026.296,384.280,1150.326,260.245,1026.398,201.568
43.320,1026.242,384.459,1150.363,261.248,1026.105,201.500
43.360,1026.312,384.090,1150.462,261.785,1025.276,201.703
43.400,1026.255,384.115,1150.353,263.798,1024.901,201.892
43.440,1026.298,384.020,1150.297,267.855,1025.032,201.931
43.480,1026.091,383.218,1150.785,272.897,1025.312,201.827
43.520,1026.123,383.136,1150.963,275.695,1025.312,201.827
43.560,1026.218,382.678,1151.121,278.022,1025.874,201.778
43.600,1026.218,382.678,1151.288,279.764,1026.069,201.802
43.640,1026.218,382.678,1151.515,281.664,1026.069,201.802
43.680,1025.786,381.143,1151.778,283.741,1026.069,201.802
43.720,1024.942,382.308,1151.948,285.681,1025.989,201.846
43.760,nan,nan,1152.214,287.574,1025.271,202.163
43.800,1023.558,384.752,1152.315,289.855,1025.465,203.694
43.840,1022.394,386.121,1152.816,296.337,1027.018,211.403
43.880,1021.688,386.903,1152.846,297.463,1028.068,213.333
43.920,1021.478,387.203,1153.557,302.589,1029.109,215.102
43.960,1021.252,387.381,1153.685,303.895,1029.984,216.963
44.000,1021.065,387.616,1153.688,304.133,1030.104,217.123
44.040,1021.313,387.047,1153.731,304.451,1030.723,218.321
44.080,nan,nan,1153.851,305.054,1031.528,219.611
44.120,nan,nan,1153.902,305.973,1032.981,221.979
44.160,nan,nan,1154.052,306.599,1033.253,222.538
44.200,nan,nan,1154.108,306.930,1033.391,222.672
44.240,nan,nan,1154.352,307.472,1034.028,223.264
44.280,nan,nan,1154.582,308.291,1034.858,224.210
44.320,nan,nan,1154.760,309.250,1037.178,225.314
44.360,nan,nan,1154.889,309.662,1039.148,224.453
44.400,nan,nan,1155.136,310.899,1042.190,225.175
44.440,nan,nan,1155.466,311.820,1043.245,225.647
44.480,nan,nan,1155.131,311.233,1045.619,226.635
44.520,nan,nan,1154.981,311.097,1047.313,227.446
44.560,nan,nan,1154.602,311.550,1049.338,227.981
44.600,nan,nan,1154.742,312.890,1050.286,228.221
44.640,nan,nan,1154.884,313.648,1051.700,228.902
44.680,nan,nan,1154.947,314.440,1052.393,228.994
44.720,nan,nan,1154.878,315.231,1052.931,229.044
44.760,1018.250,394.477,1154.556,315.559,1054.025,229.242
44.800,1018.689,394.904,1154.943,316.984,1055.053,229.459
44.840,1018.901,395.770,1154.964,317.725,1055.507,229.641
44.880,1018.827,396.307,1155.193,318.431,1054.982,229.581
44.920,1018.757,396.564,1155.269,318.616,1054.982,229.581
44.960,1018.820,396.525,1155.201,318.741,1056.180,229.659
45.000,1018.758,396.875,1155.230,319.500,1058.262,229.911
45.040,1018.758,396.875,1155.230,319.500,1058.425,229.917
45.080,1018.484,397.431,1155.279,319.689,1058.583,229.991
45.120,1017.603,398.343,1155.584,320.208,1059.348,230.057
45.160,1016.754,398.598,1156.152,320.647,1060.265,230.111
45.200,1016.494,399.255,1157.071,321.432,1060.265,230.111
45.240,1016.384,399.740,1157.336,321.837,1060.265,230.111
45.280,1015.933,400.438,1157.697,322.319,1060.265,230.111
45.320,1015.593,400.814,1157.650,322.650,1060.265,230.111
45.360,1015.509,401.023,1158.041,323.007,1062.215,230.220
45.400,1015.509,401.023,1158.272,323.527,1069.968,230.468
45.440,1014.533,402.657,1158.393,324.151,1070.409,230.640
45.480,1014.078,403.062,1159.179,327.105,1071.417,230.798
45.520,1014.007,403.143,1161.088,331.360,1070.904,231.015
45.560,1013.922,403.303,1161.470,332.532,1070.650,231.114
45.600,1013.638,403.565,1161.825,333.406,nan,nan
45.640,1013.638,403.565,1162.106,334.211,nan,nan
45.680,1013.641,403.612,1162.640,334.822,nan,nan
45.720,1012.389,405.116,1162.473,334.577,nan,nan
45.760,1012.520,405.060,1162.671,334.852,nan,nan
45.800,1012.590,405.010,1162.717,334.976,nan,nan
45.840,1012.410,405.340,1163.131,336.114,nan,nan
45.880,1012.428,405.508,1163.172,336.787,nan,nan
45.920,1012.290,405.574,1163.458,338.051,nan,nan
45.960,1012.377,405.491,1163.309,338.372,nan,nan
46.000,1012.349,405.564,1163.891,339.603,nan,nan
46.040,1012.399,405.544,1164.487,341.057,nan,nan
46.080,1012.171,405.951,1164.875,342.090,nan,nan
46.120,1011.944,406.424,1165.505,343.425,nan,nan
46.160,1011.899,406.473,1165.836,344.219,nan,nan
46.200,1012.071,406.345,1166.218,345.290,nan,nan
46.240,1011.856,406.533,1166.694,346.234,nan,nan
46.280,1011.899,406.485,1167.711,347.875,nan,nan
46.320,1011.246,407.601,1168.395,349.372,nan,nan
46.360,1010.687,408.417,1169.486,353.509,nan,nan
46.400,1010.070,408.936,1170.073,355.393,nan,nan
46.440,1009.524,409.162,1170.298,356.322,nan,nan
46.480,1008.873,409.543,1170.914,357.397,nan,nan
46.520,1008.588,410.038,1171.712,358.908,nan,nan
46.560,1007.254,411.814,1172.442,360.276,nan,nan
46.600,1006.881,411.781,1172.887,361.201,nan,nan
46.640,1006.027,412.299,1173.803,362.964,nan,nan
46.680,1006.021,411.329,1173.987,363.363,nan,nan
46.720,1005.944,411.231,1173.893,363.222,1099.357,230.006
46.760,1006.000,411.244,1173.967,363.363,1100.233,230.106
46.800,1006.024,411.052,1173.967,363.363,1100.814,229.662
46.840,1006.024,411.052,1173.967,363.363,1100.879,230.116
46.880,1007.137,409.271,1175.737,366.033,1108.401,228.749
46.920,1007.137,409.271,1178.447,364.931,1133.097,230.487
46.960,1007.284,409.370,1181.016,362.439,1153.694,238.083
47.000,1006.544,411.425,1183.443,360.624,1155.517,237.777
47.040,1006.431,412.131,1185.994,359.224,1157.608,237.724
47.080,1006.394,412.500,1189.011,357.944,1159.979,237.648
47.120,1006.355,412.434,1190.532,357.345,1162.237,237.775
47.160,1006.829,411.290,1192.961,356.074,1163.567,237.778
47.200,1007.524,409.390,1194.659,355.254,1164.119,237.957
47.240,1008.037,407.927,1195.155,355.059,1164.325,238.029
47.280,1007.980,408.167,1198.485,353.400,1165.042,238.434
47.320,1008.152,407.542,1199.987,352.540,1164.952,238.834
47.360,1008.011,407.725,1201.220,351.385,1165.791,239.311
47.400,1007.733,408.397,1203.170,350.162,1165.817,240.101
47.440,1007.576,408.785,1206.056,347.592,1165.771,240.512
47.480,1007.533,408.944,1207.423,344.937,1165.689,240.913
47.520,1007.438,409.210,1209.362,342.729,1166.002,241.288
47.560,1007.411,408.909,1211.170,340.892,1166.277,241.473
47.600,1007.346,409.106,1212.441,339.583,1166.736,242.039
47.640,1007.384,409.032,1214.094,337.838,1166.826,242.093
47.680,1007.382,409.104,1216.101,335.467,1167.294,242.671
47.720,1007.144,409.258,1218.855,332.251,1167.766,243.071
47.760,1005.298,411.587,1219.956,330.911,1168.095,243.463
47.800,1005.304,411.442,1221.480,329.566,1168.745,243.840
47.840,1005.056,411.478,1222.900,327.649,1169.567,243.892
47.880,1005.097,411.338,1224.607,325.267,1170.805,243.741
47.920,1004.825,411.204,1224.996,324.616,1171.361,244.643
47.960,1003.690,411.805,1224.823,324.894,1172.298,244.480
48.000,1003.945,411.481,1225.960,323.376,1172.446,244.754
48.040,1004.502,411.048,1226.631,322.508,1172.958,245.029
48.080,1004.876,411.526,1227.093,321.860,1174.316,245.097
48.120,1004.802,411.663,1227.969,320.296,1175.005,245.674
48.160,1004.907,411.616,1228.668,319.192,1176.456,246.152
48.200,1005.313,411.790,1229.930,317.668,1176.855,246.420
48.240,1005.795,412.861,1231.169,315.902,1177.987,246.757
48.280,1006.165,413.644,1232.749,313.684,1178.927,246.906
48.320,1006.148,414.122,1232.441,314.156,1180.451,247.111
48.360,1006.006,415.866,1232.468,314.133,1182.860,247.567
48.400,1006.006,415.765,1232.542,314.024,1184.343,247.841
48.440,1005.950,415.892,1232.542,314.024,1185.450,248.077
48.480,1006.206,416.343,1232.561,314.181,1186.690,248.474
48.520,1006.296,416.941,1232.418,314.439,1187.765,248.664
48.560,1006.193,418.235,1233.133,314.491,1188.963,248.794
48.600,1006.088,418.906,1233.313,314.702,1190.155,249.174
48.640,1005.898,418.079,1233.546,314.647,1190.961,249.527
48.680,1006.003,417.201,1233.751,314.713,1191.466,249.545
48.720,1005.939,417.558,1233.879,314.679,1192.212,249.937
48.760,1005.675,417.977,1234.141,314.631,1193.086,250.131
48.800,1005.522,418.227,1235.033,313.849,1193.870,250.361
48.840,1005.464,418.438,1235.996,313.337,1194.479,250.446
48.880,1003.936,418.877,1236.253,313.200,1195.619,250.569
48.920,1002.711,419.171,1237.057,312.673,1196.106,250.773
48.960,1001.916,419.741,1237.544,312.195,1196.667,251.048
49.000,1001.214,420.554,1237.684,312.199,1199.627,251.193
49.040,1000.869,420.826,1237.947,311.794,1200.071,251.304
49.080,1000.492,421.194,1238.189,311.533,1200.578,251.301
49.120,999.688,422.185,1239.045,310.354,1201.723,251.522
49.160,998.932,422.997,1238.368,311.701,1205.383,253.088
49.200,998.075,423.833,1238.300,311.103,1208.793,255.267
49.240,997.192,425.006,1239.672,298.763,1217.996,259.660
49.280,997.092,424.994,1239.365,297.251,1223.165,262.366
49.320,996.940,425.062,1239.357,296.568,1227.062,264.458
49.360,996.844,425.144,1239.112,295.490,1227.691,264.990
49.400,996.844,425.144,1239.112,295.490,1228.040,265.166
49.440,996.540,425.426,1238.808,294.787,1229.685,266.115
49.480,996.101,425.777,1238.643,294.548,1230.594,266.936
49.520,995.582,426.197,1238.643,294.548,1232.235,267.946
49.560,995.361,426.445,1238.701,294.233,1232.838,268.459
49.600,994.737,426.921,1238.706,293.680,1233.150,268.758
49.640,994.619,427.017,1238.194,292.839,1233.908,269.150
49.680,994.118,427.345,1235.753,292.470,1234.272,269.390
49.720,990.960,429.302,1234.141,291.971,1234.355,269.462
49.760,990.199,429.678,1232.807,290.059,1236.275,270.676
49.800,990.362,429.798,1231.892,288.445,1236.350,270.789
49.840,989.784,429.989,1230.914,287.331,1237.046,271.324
49.880,989.312,430.651,1230.150,285.960,1237.354,271.612
49.920,989.200,431.063,1229.419,284.893,1237.975,272.230
49.960,988.974,431.508,1228.784,283.919,1238.252,272.442
50.000,988.726,431.392,1227.813,282.185,1239.338,273.275
50.040,988.646,431.456,1227.386,281.670,1240.076,273.859
50.080,989.050,431.738,1226.504,280.021,1240.250,274.028
50.120,988.768,432.144,1226.030,279.597,1240.619,274.302
50.160,988.495,432.283,1225.228,278.687,1241.408,277.006
50.200,988.147,432.742,1224.973,278.384,1242.723,279.618
50.240,987.832,433.054,1224.188,277.131,1245.730,283.914
50.280,987.641,433.333,1223.959,276.458,1246.943,285.714
50.320,987.533,433.492,1223.810,276.106,1249.147,289.627
50.360,987.283,433.727,1223.616,275.584,1250.225,291.596
50.400,987.303,433.749,1223.465,275.162,1251.468,294.263
50.440,987.210,433.831,1222.324,272.178,1251.976,295.445
50.480,987.168,434.760,1222.202,271.718,1252.296,296.211
50.520,987.341,435.664,1222.093,271.384,1252.529,296.870
50.560,987.134,436.096,1222.051,271.315,1252.631,297.450
50.600,987.149,436.107,1222.010,271.231,1252.655,297.899
50.640,986.968,436.529,1221.933,270.980,1252.799,298.369
50.680,987.066,436.644,1222.000,270.894,1253.134,298.729
50.720,986.677,437.306,1222.042,270.244,1253.533,303.819
50.760,985.899,438.916,1223.676,270.683,1251.890,306.330
50.800,985.605,438.316,1226.602,269.071,1251.097,309.063
50.840,986.092,436.952,1230.655,267.604,1250.492,310.091
50.880,985.827,436.785,1233.099,267.308,1249.989,311.029
50.920,985.203,436.672,1235.478,267.179,1249.756,311.889
50.960,984.922,436.733,1236.792,267.134,1247.254,315.942
51.000,984.212,437.201,1238.275,267.089,1246.252,317.903
51.040,984.212,437.201,1240.005,266.957,1245.947,318.850
51.080,984.212,437.201,1240.953,267.002,1245.897,319.415
51.120,984.146,437.268,1241.670,267.156,1245.353,320.593
51.160,983.790,437.866,1242.415,267.311,1245.128,321.296
51.200,983.431,438.547,1243.040,267.652,1245.075,322.114
51.240,982.972,439.077,1243.485,267.849,1244.456,323.965
51.280,982.349,440.820,1246.822,271.451,1244.005,325.964
51.320,982.305,441.482,1246.993,274.473,1243.534,326.938
51.360,982.446,441.917,1248.086,278.942,1242.792,328.411
51.400,982.050,442.363,1248.774,282.034,1241.929,330.178
51.440,981.926,442.418,1249.545,284.797,1240.861,332.182
51.480,981.081,441.760,1249.957,287.705,1240.733,332.764
51.520,981.156,440.763,1250.446,290.708,1240.353,333.667
51.560,980.217,439.637,1250.585,291.737,1239.754,334.342
51.600,979.236,439.664,1250.898,292.760,1238.161,336.653
51.640,979.384,439.279,1250.824,292.950,1237.743,337.420
51.680,979.384,439.279,1251.094,293.354,1236.880,338.877
51.720,978.980,439.477,1251.397,293.799,1236.680,339.457
51.760,978.946,439.396,1251.397,293.799,1235.935,340.607
51.800,978.397,439.577,1251.542,293.958,1235.804,341.414
51.840,977.278,439.438,1251.859,295.407,1235.648,341.804
51.880,977.042,439.444,1253.092,296.660,1235.008,343.038
51.920,977.220,439.446,1253.538,297.721,1234.631,344.040
51.960,976.704,439.142,1254.637,303.078,1234.367,344.844
52.000,973.580,437.962,1255.403,304.263,1233.869,345.833
52.040,972.142,437.244,1255.944,306.963,1233.815,346.065
52.080,971.766,437.216,1256.389,310.741,1233.825,347.152
52.120,971.630,437.151,1257.131,312.945,1233.511,350.932
52.160,971.277,437.048,1257.849,315.859,1234.959,352.089
52.200,971.096,436.956,1257.915,316.601,1236.568,355.105
52.240,970.627,436.593,1258.647,319.446,1237.621,357.673
52.280,970.621,436.618,1259.678,321.865,1239.065,361.580
52.320,970.592,436.652,1260.835,323.982,1239.468,362.222
52.360,970.592,436.652,1262.756,327.631,1240.690,364.193
52.400,970.592,436.652,1263.162,328.733,1241.273,365.298
52.440,970.592,436.652,1264.306,331.102,1241.776,366.602
52.480,970.435,435.850,1265.241,333.467,1242.067,367.157
52.520,968.567,434.128,1265.413,334.232,1242.461,367.916
52.560,968.080,433.673,1265.863,335.893,1242.596,368.283
52.600,966.947,432.602,1265.913,336.535,1243.114,369.384
52.640,966.942,432.576,1266.515,337.589,1243.730,370.596
52.680,967.405,432.952,1266.550,338.257,1243.967,371.047
52.720,967.230,432.809,1266.832,338.602,1244.637,372.259
52.760,966.760,432.404,1266.966,338.936,1245.435,373.585
52.800,966.147,432.275,1267.377,340.027,1246.041,374.904
52.840,966.021,432.295,1267.712,340.816,1246.313,375.609
52.880,963.571,431.167,1268.349,342.118,1246.773,376.565
52.920,962.139,430.506,1268.542,342.502,1247.031,376.977
52.960,960.393,429.695,1268.717,342.923,1247.760,378.413
53.000,959.893,429.423,1269.087,344.680,1248.792,380.503
53.040,959.350,429.115,1270.087,347.784,1250.886,384.455
53.080,959.253,428.949,1270.488,348.508,1251.683,385.661
53.120,959.127,428.952,1270.750,349.451,1252.431,386.596
53.160,958.832,428.851,1270.945,350.021,1252.703,387.234
53.200,957.961,428.375,1271.364,351.367,1253.087,387.875
53.240,958.339,428.719,1271.497,351.712,1253.421,388.379
53.280,956.646,427.557,1271.699,352.544,1253.698,388.861
53.320,955.414,426.766,1271.750,352.676,1254.021,389.245
53.360,955.847,427.268,1271.810,352.825,1254.457,389.909
53.400,955.664,427.161,1271.825,352.869,1254.570,390.141
53.440,955.463,426.957,1271.980,353.315,1254.893,390.734
53.480,955.244,426.808,1272.107,353.756,1255.747,392.004
53.520,954.336,426.315,1272.095,353.959,1257.354,394.652
53.560,953.828,425.992,1272.170,354.016,1258.174,395.271
53.600,951.836,425.146,1271.441,360.369,1258.725,395.481
53.640,951.682,426.239,1269.426,363.856,1259.574,396.727
53.680,950.552,426.644,1268.788,366.458,1260.576,397.732
53.720,949.808,427.195,1268.074,370.326,1260.900,397.961
53.760,949.292,427.525,1267.324,372.978,1261.256,398.376
53.800,948.775,427.855,1266.047,380.122,1261.607,398.760
53.840,948.259,428.185,nan,nan,1261.947,398.956
53.880,947.686,428.467,nan,nan,1262.288,399.152
53.920,946.195,428.971,nan,nan,1262.629,399.349
53.960,946.411,428.901,nan,nan,1262.969,399.545
54.000,945.895,429.035,nan,nan,1263.310,399.742
54.040,941.858,428.129,nan,nan,1263.651,399.938
54.080,939.835,425.989,nan,nan,1263.991,400.134
54.120,936.359,423.697,nan,nan,1264.332,400.331
54.160,935.374,422.857,nan,nan,1264.673,400.527
54.200,934.535,422.129,nan,nan,1265.013,400.724
54.240,933.936,421.701,nan,nan,1265.354,400.920
54.280,933.931,421.620,nan,nan,1265.695,401.116
54.320,933.649,421.346,nan,nan,1266.035,401.313
54.360,933.417,421.188,nan,nan,1266.376,401.509
54.400,933.012,420.669,nan,nan,1266.716,401.706
54.440,932.768,420.623,nan,nan,1267.057,401.902
54.480,932.416,420.219,nan,nan,1267.398,402.098
54.520,932.535,417.693,nan,nan,1267.738,402.295
54.560,933.340,415.543,nan,nan,1268.079,402.491
54.600,933.721,415.146,nan,nan,1268.420,402.688
54.640,933.795,414.519,nan,nan,1268.760,402.884
54.680,934.018,413.774,nan,nan,1269.101,403.080
54.720,933.981,413.226,nan,nan,1269.442,403.277
54.760,933.998,412.514,nan,nan,1269.782,403.473
54.800,934.128,412.572,nan,nan,1270.123,403.670
54.840,934.283,411.915,nan,nan,1270.464,403.866
54.880,934.584,410.678,1287.843,400.453,1270.804,404.062
54.920,934.773,410.350,1289.077,398.722,1271.811,405.248
54.960,934.841,409.908,1290.318,397.557,1272.256,405.617
55.000,935.078,408.933,1291.281,396.441,1272.253,405.710
55.040,936.007,405.272,1291.938,395.649,1272.426,405.877
55.080,936.127,404.717,1292.586,394.893,1272.619,406.126
55.120,936.714,403.327,1293.328,394.293,1273.327,406.490
55.160,936.754,403.064,1294.488,393.247,1273.570,406.625
55.200,936.897,402.951,1295.375,392.133,1273.610,406.671
55.240,936.892,402.892,1300.663,384.607,1273.882,406.753
55.280,938.036,401.956,1301.493,383.023,1274.014,406.899
55.320,940.225,399.617,1303.216,379.589,1275.427,408.007
55.360,941.192,398.163,1304.061,377.244,1276.448,408.655
55.400,942.808,396.218,1304.637,373.763,1277.064,408.937
55.440,943.282,395.565,1305.642,369.764,1278.486,410.143
55.480,943.651,395.161,1305.792,368.977,1278.877,410.605
55.520,943.846,394.977,1305.843,368.645,1279.682,411.094
55.560,944.042,394.576,1305.917,367.816,1280.994,411.953
55.600,944.048,394.441,1306.621,364.467,1282.581,412.923
55.640,943.860,394.506,1306.879,363.522,1283.571,413.571
55.680,943.791,394.556,1306.996,361.769,1285.503,414.618
55.720,943.860,394.506,1306.083,360.285,1287.167,415.783
55.760,943.860,394.506,1306.005,355.972,1287.764,416.083
55.800,943.832,394.566,1305.877,355.537,1288.001,416.269
55.840,943.871,394.365,1304.997,349.306,1289.051,416.635
55.880,944.308,394.339,1304.791,347.955,1289.692,417.127
55.920,945.188,393.784,1304.519,346.268,1296.618,421.258
55.960,945.323,393.664,1304.474,345.787,1298.407,422.142
56.000,946.391,393.117,1304.359,344.879,1300.650,423.092
56.040,946.613,392.915,1304.233,343.612,1301.122,422.960
56.080,946.583,392.750,1304.237,342.292,1300.794,421.635
56.120,946.599,392.791,1304.081,340.720,1299.501,421.095
56.160,945.555,392.848,1303.909,339.070,1299.516,421.011
56.200,944.798,392.449,1303.828,338.315,1299.568,420.923
56.240,943.342,391.413,1303.801,337.881,1299.997,420.985
56.280,943.052,390.656,1303.986,335.787,1299.997,420.985
56.320,943.383,390.000,1304.061,334.346,1301.299,421.339
56.360,943.345,389.756,1304.077,332.105,1301.881,421.511
56.400,943.492,388.946,1304.093,331.651,1300.977,421.365
56.440,943.700,388.486,1304.261,330.635,1301.423,421.406
56.480,943.765,388.279,1304.273,327.733,1301.507,421.452
56.520,943.926,387.908,1304.391,327.057,1303.300,421.761
56.560,944.028,387.661,1304.328,326.609,1304.308,421.903
56.600,944.255,386.495,1304.288,325.309,1304.613,422.206
56.640,944.291,386.453,1304.030,325.463,1305.711,422.421
56.680,944.411,386.331,1303.770,325.017,1306.862,422.804
56.720,944.621,385.919,1303.252,323.385,1307.764,423.450
56.760,944.657,385.922,1303.252,323.385,1308.226,423.745
